i,j,alpha,beta,loc,scale
2,14,16.977670213866528,22360368.48382409,300.37964468544345,1480017317.9696517
2,15,15.469470729509213,195827172.47777218,369.9000437582824,13064157513.751377
2,16,9.678098748086317,31.160076943764018,484.4198891636118,3914.9675562040215
2,17,21.835516326522196,973.4048914859422,137.41289181968227,58173.14672592026
2,18,11.65209762124088,8707225.68777042,498.857496021629,689395400.0875303
2,19,7.9002306972893575,21.529094237599608,501.01236170445134,3456.088921362379
2,20,9.188347938447041,48.05153462118762,517.4238969392984,5695.325248899945
2,21,9.445653907172094,63.93094237564969,490.97415954992977,7360.541335244904
2,22,6.075443723936624,19.909405997362942,652.9063554874006,3409.976346237835
2,23,8.634202323848893,31.505477062180034,539.0380424165699,4220.782479250491
2,24,9.941935717443268,36.82496794098826,501.6317045371334,4444.376019240897
2,25,9.048901077403489,33.56808925121509,493.01102378174687,4411.862215333447
2,26,9.345627908919045,40.57089761774812,501.98095414133263,4971.093592992769
2,27,11.554989959185681,952619.707688113,461.73062547738385,79128254.7204729
2,28,4.966197255061854,11.435179911597169,657.3349771303033,2492.170336821303
2,29,13.51385588404607,213.30551815862498,381.44993429199235,17354.68782631692
3,0,13.422846823205624,75.31316958157323,398.1035308618901,7507.268641668183
3,1,16.909624873899666,25097337.2090939,336.63010704165436,1741277729.658339
3,2,15.998900786727678,262.02254491633556,321.66092930298385,20532.00396427863
3,3,22.63198611352685,2218851.0102656246,136.33653264549136,134331219.44691366
3,4,12.981738640484444,84.39601294822748,392.47685650098146,8295.786774887672
3,5,9.059088400167209,37.43554945019508,522.8076505568474,5092.734420894019
3,6,11.39542523506676,78.77645320424946,455.89066979215966,8120.471077770028
3,7,7.698083285386044,40.99223298879616,619.0664410488208,5497.038183639887
3,8,16.788055321908256,84941.55029511999,261.5553370764403,6146367.938352071
3,9,14.852225648795091,81.14648295333163,305.4031620340238,7470.234790418098
3,10,7.6299018700668935,21.03442386059826,531.7010106512627,3502.804423268098
3,11,13.282298405965676,185611.41991844203,424.82161675447105,14106200.28187763
3,12,8.472497707020342,28.952999778472325,525.7828431756902,3926.9480308679817
3,13,6.35495481620522,20.142190478782133,622.3230916086736,3333.2191122700456
3,14,10.468017449408329,71.90065373644106,510.08772495977723,7182.216488540216
3,15,9.342053409561665,29.968072861367947,462.31975696997574,4002.626261664515
3,16,10.366201019094042,106.73843969482944,506.5801966784643,10382.618341647983
3,17,4.631275536536952,14.77207221478728,707.6428854215947,2962.9686439977754
3,18,17.415679791699297,3637135.271663596,301.4569117339521,232648725.83921456
3,19,10.545880209841688,45.26773337838599,449.2400507311617,5123.691420251395
3,20,13.945282521115665,141.19352493376925,378.90219929207143,11664.954794895333
3,21,12.881167917496292,73.51281093019281,355.43051590284244,7249.894363085401
3,22,14.885504024617925,66733350.69835519,343.5985651811095,4907413852.244453
3,23,13.088842244755236,157600.2814014935,435.70062771318163,12044879.811540427
3,24,15.313232879292734,1062828.7729930514,367.5352503253107,73754371.50563887
3,25,15.126742539521628,5101812.151828789,329.1524669145771,370592959.4970843
3,26,16.404934060773176,10455026.459281143,338.437829232995,702090301.6228833
3,27,24.269145537952642,3172576.218396064,91.92853340742352,174147504.79402214
3,28,19.259962249356526,66995701.25236967,220.70406413472386,4194996718.7934875
3,29,7.150800655287206,25.810126719333287,571.75526622596,3861.0542975089875
4,0,7.734227015961611,48.66682153477151,634.9308936094064,6721.303950756721
4,1,22.92732637118244,11707460.175420366,129.47092133139483,709167197.3411094
4,2,10.850729174953774,48.526379319193985,496.32820213459104,5508.557565536578
4,3,9.069477038737173,46.06022756987193,558.9165988905451,5799.329398638463
4,4,13.524648425870714,55056662.960618734,452.12992002526244,4350735479.239613
4,5,9.104888777778651,47.04532313966365,573.0116622427176,5870.019880057495
4,6,14.071361902694179,6364407.276248813,407.25830173470126,487967233.60309744
4,7,8.132438040128257,27.46739823720954,551.1055847723405,4160.066802127012
4,8,12.713987821033793,14446161.889468834,452.0721099199059,1188910589.4106188
4,9,11.755583535035715,39467300.18577773,471.91812512586193,3361526397.1951566
4,10,5.316576171333834,18.981215775602664,716.8863679294818,3492.2080021744296
4,11,7.62644503077119,29.33814465344777,556.4980944145991,4240.677112240641
4,12,9.871524953303073,65.51898980908577,512.1807543012957,7053.992441322532
4,13,14.281623481723834,899931.2304130229,422.14432654223356,63486242.628737345
4,14,14.42625080521619,23633188.67730154,338.1296899759909,1794870104.269753
4,15,14.755836920901444,44010702.26804421,369.64646926769484,3148699825.9830475
4,16,8.765280443907475,37.99451767270565,494.82246027865756,4909.353188922691
4,17,6.965352175359772,28.664916002234968,609.2963253302938,4154.703306088261
4,18,20.65388524186583,3237814.8584029875,225.52334042570484,187326319.8724496
4,19,7.444085905379902,21.46724392946074,563.1919957178845,3399.740481747861
4,20,16.32601927018272,2382422.8332160097,302.2102909910154,164723912.81463227
4,21,6.724220191765246,21.000238941714898,622.5746504320493,3351.917511569659
4,22,11.023092358346569,72064218.56855977,517.8780952340855,6079923931.658901
4,23,11.01681780876494,56.652141795633106,416.94390332299827,6339.397095919996
4,24,15.56140813029454,110508368.007474,353.74864864002643,7756334167.477619
4,25,19.073204956264448,41890716.30408278,257.4658244372349,2580740017.3734245
4,26,18.900973233945557,329.4383152717577,188.25153652711026,23149.781595229964
4,27,18.36132592058542,24397119.55870162,261.3994078676315,1554852680.1930761
4,28,5.7102318885758,16.132777467108273,647.8380723552971,3002.5139884499818
4,29,12.049133071505983,163.97460016908215,418.3675918518325,14766.083604281579
5,0,8.039961890224369,28.158083372204022,620.6913616267286,4210.7880520261015
5,1,17.618676399682638,245818.61511705612,272.57436158174187,17459832.639805812
5,2,12.701993394753377,47.98382898771964,387.42539767946056,5346.599226225793
5,3,9.029061475795917,33.50907014892851,528.875047529139,4601.263797851208
5,4,6.620858237242979,25.347514574295193,690.9580877476201,3911.479951318348
5,5,11.650487713180127,117.74410224594688,480.72104872910677,11368.270736265447
5,6,18.33109231515197,2077378.8417905224,249.15480631134588,139601141.5065846
5,7,12.103130468162622,51.817249684219895,380.07458885032554,6015.097364771826
5,8,18.876924258529836,214.71132539037848,183.81633461750437,16304.675077298998
5,9,14.21028565238323,777.3177560371694,382.1192509065937,61016.74431516537
5,10,14.83656638539885,16039.426526174488,361.03610197366527,1201249.4170214124
5,11,22.336658475053795,228.45177381006351,82.28041951104746,15203.214300038144
5,12,6.567577867246291,22.467703225038896,610.1686740674911,3607.8318397090807
5,13,17.865616315129582,13488657.63367294,275.9642072865409,864242889.7143261
5,14,12.870262025609819,54.5895444461084,351.23087308490676,5623.459155011391
5,15,13.807250597582332,304.97993790429393,379.43149247965573,24065.28496317369
5,16,9.263066173523864,44.606324316715046,501.12158636839183,5360.928410558163
5,17,10.444956069820968,218.28559400626804,479.60409891083725,20705.039629121726
5,18,11.34733334037865,503.78137030369766,493.29872575200005,42662.69818886588
5,19,8.997498574055761,72.0407232084663,527.3549109249905,8162.301463953052
5,20,7.172770916138884,26.207929889078315,574.1780577249576,4099.5389983735695
5,21,7.28386824072126,18.002817030760603,529.9009997877899,3130.772571957942
5,22,5.4169292855268925,11.36445976371115,625.3972281438587,2528.9693206292313
5,23,12.288267222013289,138.4543124264921,410.69463327451285,12764.832340484998
5,24,19.764191173459018,28409811.509458385,200.43743949701667,1794259508.0388384
5,25,32.8892241474458,1266967.2194059598,-93.0862041598815,59032167.5839929
5,26,15.239494368365083,343.5519572790421,343.8847355807344,25855.433279614754
5,27,9.112645219563387,49.99225643146846,522.4038527524998,5896.000560085864
5,28,23.334050454901487,25383.659864874673,99.73754187842323,1447164.0212707324
5,29,12.435824559280256,76.8279636077701,377.2005405000922,7375.242818563229
6,0,15.27169216359449,435.8939851617184,401.40435050977914,34603.970996699325
6,1,10.175373493266783,75.03218983363999,552.7321991854637,8096.159445945557
6,2,8.575256982731037,24.014958064801256,524.0637970771645,3744.961156676015
6,3,11.479769114534502,103.71060770100438,476.28802418683716,10498.29846910876
6,4,19.174672356405168,6409301.740243934,295.92570103403904,408211512.36019826
6,5,17.370025774480986,1375.5085941603459,255.97370094753097,100731.37865518828
6,6,5.340964823096526,17.285681173231616,723.133257938453,3238.651924009111
6,7,14.117301032818563,1061779.7289499822,411.0810821947283,82983715.8136152
6,8,11.243583119706805,75.65161907275328,414.28406403941887,8453.369764319268
6,9,11.0890056409797,69.7462598430227,472.8936324248829,7420.891011053508
6,10,14.17439599906134,193.34383605125683,365.31170752301136,16513.502917398248
6,11,5.981548326143139,15.654155358899907,647.3632776304512,2891.899501363613
6,12,20.14604431971873,3027858688.107232,189.44708565333775,186471936323.2272
6,13,17.749718799851344,2693422770.0736036,274.3429632545419,175657855547.85995
6,14,4.642363975203462,10.11495074365737,705.2529725558736,2305.6666323997265
6,15,12.517296903593376,752.1185317927866,397.802196506726,62584.4102042813
6,16,12.161727255505147,43234515.24879843,460.0753240389553,3491597533.0965743
6,17,12.430933601315665,63.79430890770428,365.59200599317114,6710.049072980946
6,18,14.049909540919344,671.1666047480126,428.0990260805253,49817.61379985709
6,19,13.998827577327333,546.819969411629,397.31411367707267,42214.77859474784
6,20,5.668195779064591,15.503410931055488,640.6478635519468,3026.9276523609824
6,21,19.497823243390343,29369325.22205097,232.15769994692164,1828838137.0971892
6,22,15.613470595138864,12218639.947447792,315.2293481578523,884979472.5872198
6,23,23.983456527176102,77864607.51288351,134.11767606647788,4262825830.4069357
6,24,28.768221318302025,59805.10249466382,-5.5974201686149705,3009616.075742484
6,25,7.822997299884261,29.8024665682956,574.3358591241963,4183.254305480925
6,26,8.882132889962818,61.59864728806961,536.0004857998026,7158.057776996584
6,27,7.075848606906218,18.493463600819155,541.0840844696622,3203.0444343483537
6,28,12.25531549409464,233.1883467069767,441.11147363436004,19753.844959762846
6,29,15.53622485142164,378637750.92969716,353.9837890049968,25865907704.117157
7,0,20.214361125315797,591013.9576369354,262.08748223187115,38514820.0324324
7,1,8.163316007419589,58.65139955101226,647.5506355180219,7257.772413430286
7,2,8.142335102045873,32.60362694341556,611.7899828527483,4501.876303994543
7,3,32.704696545145325,282954.1492857918,-116.4259617795988,14149371.966281302
7,4,19.10729122962259,7026735.4268091405,290.6207310085896,454704572.29677576
7,5,7.150598491536988,18.320808177901014,589.0299098457069,3322.907321234895
7,6,13.48210091978028,16110184.220088309,426.69669911589426,1272413206.734337
7,7,18.930501116964443,20571606.83089988,278.5654807097868,1333066407.1244807
7,8,8.802403276248576,57.07453247175212,535.544021786932,7260.574952758102
7,9,15.378892186435952,54865578.60313168,361.29562210925417,4039202266.6869946
7,10,11.026739808743564,74.25903505686881,452.14379066143147,8019.3448981816555
7,11,22.887860535475888,4110747.7330505666,130.4048938298644,234393211.89445782
7,12,10.659722902100771,27.076040544667144,366.7709764138695,3770.9092121287963
7,13,13.954387055715387,351.5960318553732,380.8868246186505,26925.685195766244
7,14,11.533866070608823,677.271877099118,452.0394450229844,58184.05697866432
7,15,6.600517903832026,24.650536569930814,616.2487289539911,3874.721176402667
7,16,12.720941945414424,1202.786961294356,420.0645155718812,97855.97175760916
7,17,8.801765319668736,29.47317075026063,481.8470776155677,4209.629788301111
7,18,12.066083709440207,1233.7222162298349,473.0050628333357,100932.03044546099
7,19,7.086873119491633,22.684852132726014,608.623887346209,3505.4189662347762
7,20,8.789507827073066,23.471221001646935,438.2793406162831,3723.795078292299
7,21,11.362858787093124,72.14841778517527,417.70204708678455,7526.107066119432
7,22,10.476023421612254,57.902096015817826,479.64676521552656,6314.691488278342
7,23,8.273778003964562,37.836751104962545,510.860661129379,5220.038158085021
7,24,11.175887134270717,94.09609903385133,475.40421092735454,9135.17871361291
7,25,12.573236770864316,339.69627444462316,445.5608499722092,28254.332549439754
7,26,12.13306299102269,77.96708007245205,411.52732469356215,7689.9239454149865
7,27,17.377847965599784,68496371.2041823,282.4872363886883,4596239921.276573
7,28,11.11144200425369,180.52415368282809,464.32769535586203,16439.52420863494
7,29,24.613189146263537,271153125.9211092,48.66493691870531,15206824711.669327
8,0,18.67031656911834,619486.1403687239,259.7869154989537,44260275.89549831
8,1,12.853530724108808,79.86973570300705,450.6334325949558,7823.941109112271
8,2,5.9672970122789994,13.05059152292964,665.2621191361736,2737.350159185403
8,3,11.799151270992901,502.19856353312434,525.1601612350325,44158.691125367215
8,4,9.412425083229959,42.60101352322718,541.9541631512049,5414.6339437356255
8,5,7.842527517415892,31.89122379315331,595.8132758736626,4666.656413883371
8,6,13.237125290441028,10123692.136665128,455.6943457458279,786467552.9194815
8,7,7.818013520793427,21.925567659513312,582.3259839190371,3621.7246064848428
8,8,18.057612647308893,12016095.16114711,250.19300936561677,850066134.383944
8,9,12.637637331180276,9764225.698383743,440.981083688524,808190382.112659
8,10,8.87353954588404,49.83823586413088,503.12510669466326,6557.004236002754
8,11,8.021786436750357,41.36052185192757,592.8971653259912,5163.317045017187
8,12,8.554860902814358,24.04966318276184,487.56159067949824,3651.7833858646686
8,13,11.14912444767112,76.88624314462082,437.3126562520287,7861.7138140416455
8,14,8.956115981284352,48.68535276943069,530.6004903805753,5800.718491518895
8,15,13.868393140428473,6682440.827657344,431.90076731856925,484571350.4402411
8,16,6.0173036334818,19.502120643794626,617.9441273416903,3463.369961854883
8,17,18.94325340187419,763286712.6670219,259.22616179449113,47978323288.96222
8,18,20.570173154865877,2893142.569895272,219.64193396179866,172610964.9882683
8,19,14.727570370631444,46485630.527112685,400.0349203278827,3320096374.204582
8,20,17.445707081708157,48586041.16252202,273.9861439731227,3284306345.123609
8,21,6.494472725638884,20.173938330883708,631.1383497175977,3434.945477092706
8,22,5.56186850746533,9.30524746946573,592.01982735654,2340.3838325364222
8,23,15.613138391965716,3156736.8420754266,363.6045959608185,224140038.23972547
8,24,15.6322680754676,75.64306140375362,231.1359682425337,7154.681506228313
8,25,13.414905868554289,27792.59138570422,433.23853423678713,2132228.5504247188
8,26,27.221411647948397,431889.3989926639,54.546699922863816,22256617.456961744
8,27,14.440597095069972,5460273.061859213,433.8493046427718,385789806.29960155
8,28,4.9019525152207155,15.86772045534197,717.7398753852726,3028.5813433997646
8,29,22.458639264205246,22651429.493404306,98.48716578239411,1350085365.6268363
9,0,27.277442706758443,1217312.929258692,25.575460858786393,69792053.58935097
9,1,6.5316360822587125,19.348934283329896,650.4429171476145,3489.4489338821186
9,2,7.300892906510981,31.144346908669984,641.8590200191178,4634.516861297798
9,3,10.118222446604829,44.423617224376,485.61498772568405,5656.4806873010575
9,4,11.810993887967902,46.86717706855928,421.11744573140504,5471.061467694372
9,5,18.15157146052563,3070100317.04835,286.75782599743997,211322893765.3592
9,6,16.11335322908966,522.2559878447673,354.2158690547135,38757.38639330208
9,7,7.040778464698251,21.973116421494044,627.2094360673375,3684.584613983942
9,8,11.849353016904345,186.13680369072466,446.6317733302885,17986.828967524038
9,9,15.973602978921512,3589676.445442361,308.30484304613594,265522827.43290082
9,10,8.326592588902182,21.91497469314339,528.5725511038859,3520.037597429494
9,11,17.080950408238003,46649323.78133121,305.7962060922375,3111312948.2449865
9,12,15.154806506474753,117156406.85122925,349.4142537527336,8549018734.133202
9,13,7.397797711047808,29.49853435791005,617.8458227595183,4135.421140643315
9,14,13.759919160327463,857.2031376192417,404.5536417263129,66124.22848597297
9,15,6.572283329703563,37.34427993168936,625.5558016429982,5399.807091833529
9,16,8.957333676142586,31.58324729531801,466.5797354008921,4424.308000961344
9,17,8.404087182582936,21.61502903723893,477.2064083040405,3495.1712028817274
9,18,16.19783257327758,714.8157238943438,327.73406616816567,50608.67580564998
9,19,41.17307189695404,139614175.44600654,-263.46516621571914,5834592377.410086
9,20,12.21463435198143,65353444.86194634,456.55387089829185,5327781502.190584
9,21,8.65629832405347,35.02973179035241,527.3420349975665,4773.338314606966
9,22,15.266489519922118,13324.592475356141,345.78519853316425,992253.2458301252
9,23,18.8818149095676,1848713.8183688815,266.02386408447717,116176315.49235094
9,24,7.174942026952863,31.40688718866414,615.3688395487686,4550.651839436015
9,25,17.709867594384885,740776.4804841812,316.9103230144418,47682956.162415974
9,26,7.82119393447099,24.797436106026172,549.4716531120488,3791.992686266378
9,27,9.01874715754612,25.93586550048891,445.789150928907,3858.020108953854
9,28,10.038373026371726,47.024113098715674,456.69555966690314,5454.881665529296
9,29,6.76637806850359,17.905820315876333,581.5912490966791,3079.2238281585805
10,0,18.05911755324539,42296762.40002163,297.53902963501855,3033591072.1939573
10,1,13.870148328907604,51.301599131379255,361.0465012948071,5606.5614630392365
10,2,13.108747953603174,292.5180773686958,446.61936630481705,25079.687710742815
10,3,14.183489140788987,8546.63353125839,405.3499188280356,683019.6384740706
10,4,8.838432790508598,64.03841231840751,614.7417285191123,7597.374674773548
10,5,6.026496238510379,28.596371157230188,751.1651527477532,4507.977891254345
10,6,8.28341987254128,26.722055319025987,541.5278595912627,4077.4002288169154
10,7,16.753207739806257,121.24144414813298,316.36158402874037,10051.283368493005
10,8,7.501831208085704,136.9253144135032,673.7001331858762,16645.469563421793
10,9,9.882862977337087,43.533264032418124,478.2337550625815,5535.630012938218
10,10,7.689266511414754,25.65285350676227,557.1764399124149,4051.504254648785
10,11,14.418133879209492,145.33132630891805,326.5404682959161,12504.807524960957
10,12,5.473362541016227,14.870597866892183,682.4228513803315,2860.49253329566
10,13,29.21745494408902,402461.61664421926,27.46228452659568,19470566.244593028
10,14,6.401628123056403,25.149857421671385,635.7719855884425,3949.2033863660636
10,15,16.985928359287925,1667.8343375030045,311.32698726361446,111767.76786034915
10,16,7.319450047971269,42.67989406019933,624.9843398712367,5563.458732761395
10,17,23.463814308516326,58345323.73311844,123.5782926485474,3297878474.0970507
10,18,10.107463175422616,100.43301406059265,521.1135480334292,10302.802656921725
10,19,9.071006409973538,44.92575654721059,507.6886631298187,5659.854153160839
10,20,16.401178266934153,35473558.04288002,347.28128274858113,2411156335.2526493
10,21,21.47355267356117,77185042.74728508,197.72737020156572,4511244760.611931
10,22,9.23514205233337,35.71391033712037,475.78778627889744,4830.222715555393
10,23,12.251899390252348,4180598.5434521483,460.1646698360248,342758548.71794057
10,24,11.138220078944112,353099.4627123208,517.4586490188444,30135431.99583237
10,25,7.62745256775848,21.819307217923928,543.0519725954649,3551.7336530441353
10,26,12.86107828122443,73.6115268843018,401.7185667253883,6989.459831260495
10,27,5.80499376454963,14.570062770122068,615.8156445068048,2928.7808439337646
10,28,11.55422362170587,49.614970390038835,415.309549152228,5359.95262339573
10,29,21.43358719728869,535142.0536140774,178.41136227447623,31121501.553054977
11,0,18.852104850864816,113360572.98134005,289.1073670239873,7807711170.915497
11,1,11.519758985450942,67.35593224259404,494.60637807040587,7225.379674667485
11,2,13.928210071123026,523.407737959069,412.6304396572218,43796.36157470709
11,3,26.210913565853637,298110689.9332041,100.29261545959514,16498983631.916388
11,4,9.330997068326091,64.36157045975045,563.3829717288362,7706.705355877808
11,5,18.196076730959327,283.51717057085034,266.7268359252389,21069.34901423916
11,6,15.246603567639216,98701417.92697519,382.82876412186033,7391512319.639833
11,7,13.591351681814992,1352.483486345479,406.6108197178585,112376.85836995611
11,8,11.072896614612372,231661783.55294454,507.3977897051517,21597175841.359806
11,9,7.0660621990603225,30.033239028459604,660.6030062352999,4368.961187712763
11,10,8.100884707277789,24.857893473159614,532.9635356917246,3935.5292978960224
11,11,22.40626566715605,17628953.819130756,134.45536290884,1030358029.7837461
11,12,7.076974601020124,17.995649235411797,543.6570524532716,3190.706716461681
11,13,15.989789968314604,790303.7551373048,326.1611858455001,55858229.61370452
11,14,17.685261342584457,2798330.120557874,276.673632798266,186384384.0107327
11,15,9.193773067100313,43.05239982439077,517.3004069828382,5325.270324726691
11,16,13.899426409690793,628921.3056037321,420.4428423474667,46600486.68370663
11,17,5.876575073935729,15.446748397374401,619.6127683297174,2998.4956672599756
11,18,13.567085900183127,7310100.623462135,408.796908271637,566113097.3969498
11,19,12.933166660595766,69.19043480334933,379.3826584246258,6829.781278168981
11,20,20.349521015015746,18756171.094182357,195.90231373161032,1177129512.1750355
11,21,6.976198123011875,16.376139858810127,567.7450790161506,3028.0915831332736
11,22,13.656069036556527,725.1675515425999,421.2937778126586,56093.70120177735
11,23,23.461536250623872,76918230.48329136,64.4758502513227,4592658529.436088
11,24,10.726028117310564,211359285.55628031,513.2461587314388,18666612483.845596
11,25,10.56222483316719,112.77048941789644,503.16256188882335,11141.206955231626
11,26,9.618040983340702,41.87769489632417,522.2965986498864,5000.395941140441
11,27,6.944680618012788,22.347896490709786,597.7464335574379,3602.1167477159042
11,28,15.404749390829714,10474279.787094878,374.6350989135916,721516996.8725806
11,29,7.789142131056325,20.34486227240244,522.1048955490994,3268.463267771733
12,0,13.200976972206664,76041099.5560123,486.73449238099585,6484338053.718465
12,1,21.705448245144307,1529835.3202011772,201.2933137710997,95908885.29031931
12,2,16.53941103945118,159.21905042555454,274.501881697008,13404.917178554839
12,3,18.165971793445223,2476.4801104522867,291.35151542571657,171995.14469758666
12,4,17.578534449852555,257.94923800474504,281.5611044141515,19725.444048652163
12,5,12.631973208613354,913341.3023090912,485.34870018293094,76437875.4666819
12,6,13.455719021812587,1267.3064942474973,444.26219322726934,101985.82609346566
12,7,10.282925446459547,36.92709772095191,517.2503821710894,4714.633762721165
12,8,20.17685633748158,470.9202981050746,129.21658076997267,34392.67383065389
12,9,8.684984240143688,33.148438040842294,531.6157054988084,4662.10159857218
12,10,19.43429120625082,305929802.25810623,199.6955642454162,20605523162.20645
12,11,12.919582953119665,159919919.6115569,465.37721746275497,12238149798.281466
12,12,5.450821723124745,11.522158862731622,642.4614984620251,2530.3718733147784
12,13,13.927465653889175,56.81776822019984,290.8773683847365,5887.149148328744
12,14,15.643294797438152,922290877.6062312,378.7500240178129,62658837321.932236
12,15,7.511344897492345,22.898016768620753,570.8846969532005,3586.331976769684
12,16,11.303461801550494,38.40161221717213,406.74158358134713,4646.6190525155835
12,17,16.33816617370875,7075160.718761959,344.71938327494547,489137338.9293339
12,18,11.300587512513122,48.099421310517236,425.29772238376944,5457.843838966013
12,19,17.014466038631127,375.2407939521398,279.0050404009593,27303.5488861808
12,20,7.614180387541774,18.356275622345375,557.8160805666415,3066.170544824309
12,21,13.942979231428833,1034364.9231589448,383.04563159030647,80741789.0888995
12,22,17.72066047887887,8576340.089591298,305.60678223476623,564516991.7464919
12,23,11.825490692529097,55682636.4803057,477.71028214338185,4644195232.257003
12,24,24.89882682827649,23398467.713940054,94.31564073009399,1292335537.2577083
12,25,6.30763208882073,20.66588467379264,650.3074017661731,3517.689152862341
12,26,12.197939064199026,111.26658310687921,447.2219797335382,10238.68285571414
12,27,9.179970371627771,36.53912646777903,523.265327318649,4633.680395472693
12,28,16.54187748850861,187534907.61842555,328.7037847494505,12605396905.996153
12,29,6.384284594360864,31.275383169651587,660.6174985602913,4552.228463558472
13,0,14.415023062846098,157.23323279496248,394.32697603201393,14495.817633599934
13,1,21.116828079092837,214757.18582504566,229.663586411038,13499727.718559898
13,2,17.35026198947341,58435512.87907961,353.33338332133906,4041849837.763047
13,3,8.361427925613425,18.68719128378048,533.4303240866277,3274.843378068658
13,4,14.850136914187651,307.90005202226314,389.28285657120546,25072.59909855303
13,5,17.917580519169448,3470520.525720124,295.5594088347983,238990161.0038531
13,6,15.230640974379584,5994981.192389958,384.28637353703976,445886175.88287055
13,7,5.987287456841207,15.322514637677486,676.3364736908368,3048.243111787965
13,8,11.6092398574884,55343244.66227407,502.6697908283484,4886724111.692968
13,9,9.61993029557752,20.02372430574243,445.3083345327252,3269.483570539032
13,10,14.174918183435139,2774296.064843684,406.8486137461579,216125695.46973574
13,11,20.835811569420443,11948007.254559008,199.68975111941216,725631394.4060998
13,12,8.950978357838604,27.93056125419811,503.8556341627075,3868.152257166146
13,13,20.346706060142886,796.5797263832803,223.2140534132456,49681.061391819094
13,14,4.74380719629305,15.522335315066126,762.1271785210257,3079.3966550953373
13,15,17.59902551838021,88977513.93766361,292.6408620111125,5896877217.441624
13,16,11.718361702757608,72135136.48373792,473.10081479026195,6073712684.446709
13,17,15.389941795031486,30589109.189458948,362.488778003843,2204594142.0972137
13,18,12.962587510760605,7082558.273833767,451.08716253950126,555805586.1474466
13,19,5.085244563180227,13.08520017310951,716.4535994421951,2666.9687552655323
13,20,7.427039199344865,28.92433931682951,615.968915230477,4146.120336556111
13,21,10.957330668611103,8481.849482107278,530.2059988306728,720754.4973641196
13,22,18.976869872240652,1609430.4983377825,253.21763081415168,102606239.96550736
13,23,6.108772535931136,18.23173605866679,651.0559174750846,3249.0076554869283
13,24,21.220767715682452,2740150293.6264267,140.9944037001665,171219237314.34805
13,25,13.516152410599254,2484744.3985253237,401.0114217709124,192451126.43394333
13,26,9.709382779825258,38.27856794201939,453.37877031133917,4975.347009409255
13,27,11.236656156974382,106040410.36748075,515.7308259411127,8755471072.965076
13,28,14.424682715264945,106944794.29583484,398.59418394714396,7771020529.414738
13,29,7.183220095274205,50.595821419530225,597.5250027963276,6759.430383336778
14,0,24.375013884783396,164852.36786938243,128.96399046057792,10007232.211030763
14,1,8.957233504349624,95.37770736748973,629.87296830241,10840.380758663789
14,2,18.478137744056525,268.33837707376654,267.6037180621921,19664.438235414316
14,3,9.62780322838817,43.69550513307854,533.3719086695301,5667.45529843568
14,4,9.781249644585198,39.01306065416111,524.5127540977154,5127.398882247851
14,5,8.470042605958351,23.588495565700228,542.2316793971332,3832.1660238468467
14,6,6.464064119654269,16.876656353744284,667.2553115156044,3082.910116281455
14,7,9.67968333197123,42.4419431582793,516.4713436597328,5555.645612736415
14,8,6.665859812381402,25.664265529306384,643.6546039708569,4342.454402848076
14,9,10.722018421427952,3465.115519924412,559.5811195797783,308823.2024638986
14,10,10.021388464386913,35.548619614938985,496.07240859533306,4673.739810660647
14,11,5.662808096714661,19.585001348133446,676.780946850271,3537.4681760300546
14,12,9.49261739131482,30.831770083343983,486.0319933286489,4114.559140119051
14,13,17.286980245735595,6186390.593050793,297.1761062172758,413136469.5453973
14,14,5.231352812883584,12.545887673263621,661.8224763640249,2724.0325628268165
14,15,16.498377285960316,58141679.76972639,379.4151872606302,3854004669.7445145
14,16,4.035585600451521,12.048378899746492,796.4879125737934,2644.0362027553465
14,17,17.48506696505451,11454742.241853612,314.8532340547109,763667072.302639
14,18,11.411086272494906,83.10325408723673,458.1429667527025,8366.224800165688
14,19,4.502971526463505,9.230577401117893,706.65208701077,2319.167030154893
14,20,15.247132889469135,81.08180481911215,259.5557857394464,7669.329185877503
14,21,14.354843505051818,1726.1020510278813,391.2869089964993,131146.76002906472
14,22,10.876503786041706,278.35355728752364,486.6058187683762,26166.25591744689
14,23,11.337850852034439,239183540.48928332,504.66194887971494,20352313860.497833
14,24,6.902150439000339,22.77653246457543,642.4142680616251,3533.1317581226804
14,25,6.891486159075667,18.080796941768817,597.2380364059273,3143.50122655455
14,26,9.5139842697706,40.84258000044579,501.0498061629733,5065.342417840775
14,27,13.852159003925962,145.68081204893934,350.58857690461895,12759.43737826231
14,28,15.841740729434672,1486995.08484178,363.381618764262,100496732.20720841
14,29,7.050146391363452,37.814919209168266,600.3454006323828,5277.815415062756
15,0,11.92005536489767,82.32738281073779,492.6071513240181,8916.518165960557
15,1,6.796503014423486,31.478359697277387,686.7723338042917,4973.609662164972
15,2,11.205820944635995,56.207633583564046,464.03499879813745,6486.195609673667
15,3,6.18943081055464,14.493189641230016,659.6172754145136,3009.6346152689084
15,4,20.45853588956387,55993768.63890006,206.87443905704288,3659917881.113387
15,5,19.093620354038336,23116311.21101643,270.7804545395412,1548758765.2764225
15,6,15.227816919655798,939283.3128821247,431.2041312368399,68087523.51350424
15,7,18.235625863455944,374506.8655567346,277.01104730254553,25697379.983606715
15,8,9.48715949504543,3454776.788500687,603.9371653960361,339387279.82606363
15,9,10.071155013630783,52.441714474160065,476.06092138748306,6523.7904695730795
